Charge Code,Charge Description,Department Code,Department,Effective,Rev Code,Price,CPT/HCPCS
2479062,NM THYROID SCAN W/UP SGL/MULTI,Nuclear Medicine,4650,6/17/2014 0:00,0341,2811.42,78014
2479090,NM PARATHYROID SCAN,Nuclear Medicine,4650,10/1/2012 0:00,0341,3492.26,78070
2479102,NM BONE SCAN LIMITED,Nuclear Medicine,4650,10/1/2012 0:00,0341,3684.7,78300
2479103,NM BONE SCAN MULTIPLE AREA,Nuclear Medicine,4650,10/1/2012 0:00,0341,3684.7,78305
2479104,NM BONE SCAN 3PHASE OSTEO-MYL,Nuclear Medicine,4650,10/1/2012 0:00,0341,3684.7,78315
2479105,NM BONE SCAN SPECT,Nuclear Medicine,4650,6/4/2020 0:00,0341,3845.08,78803
2479108,NM CISTERNOGRAPHY LEAKAGE,Nuclear Medicine,4650,10/1/2012 0:00,0341,3494.84,78650
2479110,NM TUMOR LOC LMTD,Nuclear Medicine,4650,10/1/2012 0:00,0341,3866.94,78800
2479111,NM GALLIUM SPECT IMAGING,Nuclear Medicine,4650,10/1/2012 0:00,0341,4497.73,78803
2479113,NM I-123 CAP 100UCI ^ 999UCI,Nuclear Medicine,4650,10/1/2012 0:00,0343,901.38,A9516
2479114,NM IN-111 LABEL AUTO WBC SD,Nuclear Medicine,4650,10/1/2012 0:00,0343,3515.44,A9570
2479115,NM IN-111 LABEL AUTO PLATELETS SD,Nuclear Medicine,4650,10/1/2012 0:00,0343,3494.84,A9571
2479116,NM TC99M CERETEC WBC SD,Nuclear Medicine,4650,10/1/2012 0:00,0343,4264.87,A9569
2479117,NM TC99M MEBROFENIN SD ^15MCI,Nuclear Medicine,4650,10/1/2012 0:00,0343,764.95,A9537
2479118,NM TC99M DTPA SD ^25MCI,Nuclear Medicine,4650,10/1/2012 0:00,0343,455.9,A9539
2479119,NM TC99M SULF COLL SD ^20MCI,Nuclear Medicine,4650,10/1/2012 0:00,0343,453.26,A9541
2479120,NM TC99M TETROFOSMIN SD,Nuclear Medicine,4650,10/1/2012 0:00,0343,504.8,A9502
2479121,XENON XE 133 PER 10MCI,Nuclear Medicine,4650,10/1/2012 0:00,0343,504.8,A9558
2479126,NM TC99M MMA SD ^10MCI,Nuclear Medicine,4650,12/9/2015 0:00,0343,1277.4,A9540
2479131,NM TC99M LAB RBC SD ^30MCI,Nuclear Medicine,4650,10/1/2012 0:00,0343,1403.65,A9560
2479132,NM GALLIUM GA-67 PER MCI,Nuclear Medicine,4650,10/1/2012 0:00,0343,1605.25,A9556
2479133,NM KIDNEY W/FLOW W/FUNCT,Nuclear Medicine,4650,10/1/2012 0:00,0341,3051.91,78707
2479134,NM KIDNEY SPECT,Nuclear Medicine,4650,10/1/2012 0:00,0341,4522.42,78710
2479136,NM LIVER SPLEEN W/FLOW,Nuclear Medicine,4650,10/1/2012 0:00,0341,2310.19,78216
2479137,NM LIVER SPECT,Nuclear Medicine,4650,10/1/2012 0:00,0341,3364.56,78205
2479138,NM LIVER FUNCTION HIDA,Nuclear Medicine,4650,6/19/2018 0:00,0340,2500.32,78227
2479140,NM CARDIAC BLOOD POOL SINGLE,Nuclear Medicine,4650,10/1/2012 0:00,0341,4009.92,78472
2479142,NM GASTRIC EMPTYING STUDY,Nuclear Medicine,4650,10/1/2012 0:00,0341,3785.84,78264
2479143,NM MYOCARDIAL SPECT MULTI REST/STRESS,Nuclear Medicine,4650,10/1/2012 0:00,0341,5915.77,78452
2479147,NM TESTICULAR WITH FLOW,Nuclear Medicine,4650,10/1/2012 0:00,0341,1948.03,78761
2479150,NM THROID MET IMAGING WHOLE BODY SCAN,Nuclear Medicine,4650,10/1/2012 0:00,0341,2410.57,78018
2479152,NM WBC INDIUM INF SCAN LTD,Nuclear Medicine,4650,10/1/2012 0:00,0341,2391.02,78800
2479153,NM WBC INDIUM WHOLE BODY,Nuclear Medicine,4650,10/1/2012 0:00,0341,4628.02,78802
2479155,NM 99MTC CEA SCAN,Nuclear Medicine,4650,10/1/2012 0:00,0255,9683.53,A9569
2479161,NM LIVER & SPLEEN STATIC ONLY,Nuclear Medicine,4650,10/1/2012 0:00,0341,2019.13,78215
2479164,NM MYOCARIDIAL PERFUSION IMAGING PL SNGL,Nuclear Medicine,4650,10/1/2012 0:00,0341,3196.8,78453
2479165,NM MYOCARDIAL PERFUSION IMAGING PL MULT,Nuclear Medicine,4650,10/1/2012 0:00,0341,3196.8,78454
2479170,NM INDIUM-111PENTETREOTIDE SD ^6MCI,Nuclear Medicine,4650,10/1/2012 0:00,0343,6665.18,A9572
2479173,NM 4HR TOTAL BODY IMAGES OCTREOSCAN,Nuclear Medicine,4650,10/1/2012 0:00,0341,3866.94,78802
2479175,NM 24HR TOTAL BODY IMAGES OCTREOSCAN,Nuclear Medicine,4650,10/1/2012 0:00,0341,3866.94,78802
2479194,NM THYROID SCAN W/FLOW WHEN PERFORMED,Nuclear Medicine,4650,10/1/2012 0:00,0341,2455.06,78013
2479196,NM THYROID UP SGL/MULT,Nuclear Medicine,4650,10/1/2012 0:00,0341,2811.42,78012
2479237,NM BONE SCAN WHOLE BODY,Nuclear Medicine,4650,10/1/2012 0:00,0341,3685.05,78306
2479260,NM CARDIAC FLOW REST & STRESS,Nuclear Medicine,4650,10/1/2012 0:00,0341,3966.88,78481
2479290,NM LUNG VENT & PERF,Nuclear Medicine,4650,12/10/2015 0:00,0341,5935.87,78582
2479310,NM BRAIN < 4 V STATIC,Nuclear Medicine,4650,10/1/2012 0:00,0341,4756.12,78600
2479328,NM BRAIN W/FLOW 4 + V STATIC,Nuclear Medicine,4650,10/1/2012 0:00,0341,4756.12,78606
2479352,NM KIDNEY SCAN,Nuclear Medicine,4650,10/1/2012 0:00,0341,3281.71,78700
2479361,NM KIDNEY SCAN W/FLOW,Nuclear Medicine,4650,10/1/2012 0:00,0341,3281.71,78701
2479368,NM KIDNEY W&W/O PHARM INTERVENT,Nuclear Medicine,4650,10/1/2012 0:00,0341,3281.71,78709
2479419,NM GALLIUM WHOLE BODY,Nuclear Medicine,4650,10/1/2012 0:00,0341,4628.02,78802
2479424,NM GI BLEED-DELAY,Nuclear Medicine,4650,10/1/2012 0:00,0341,3252.36,78278
2479425,NM GI BLOOD LOSS IMAGING,Nuclear Medicine,4650,10/1/2012 0:00,0341,3252.36,78278
2479484,NM HEPATOBILIARY IMAGING,Nuclear Medicine,4650,10/1/2012 0:00,0341,4060.77,78226
2479486,NM HEPATOBIL IMAGE W/DRUG,Nuclear Medicine,4650,10/1/2012 0:00,0341,4237.22,78227
2479500,NM MYOCARDIAL SPECT SNGL STUDY AT STRESS,Nuclear Medicine,4650,10/1/2012 0:00,0341,3966.88,78451
2479518,NM MYOCARDIAL SPECT SNGL STUDY AT REST,Nuclear Medicine,4650,10/1/2012 0:00,0341,3966.88,78451
2479526,NM THALLIUM PER MCI,Nuclear Medicine,4650,10/1/2012 0:00,0343,1282.76,A9505
2479591,NM LUNG PERFUSION DIFF W/WO IMAGE,Nuclear Medicine,4650,10/1/2012 0:00,0341,2967.93,78597
2479592,NM RADIOPHARM THRPY ORAL,Nuclear Medicine,4650,10/1/2012 0:00,0342,1174.38,79005
2479593,NM LYMPH SYSTEM,Nuclear Medicine,4650,1/1/1960 0:00,0341,2310.19,78195
2479594,NM BREAST IMAGING LYMPHOSCINTIGRAPHY,Nuclear Medicine,4650,1/1/1960 0:00,EXP,0,78195
2577155,MRI T SPINE W/CONTRAST,MRI,4660,10/1/2012 0:00,0612,8542.63,72147
2577156,MRI L SPINE W/CONTRAST,MRI,4660,10/1/2012 0:00,0612,8542.63,72149
2577157,MRI UPPER EXTREMITY ANY JOINT,MRI,4660,10/1/2012 0:00,0610,7440.42,73221
2577158,MRI BREAST W/WO CONTRAST UNILATERAL,MRI,4660,10/1/2012 0:00,0610,8542.63,C8905
2577160,MRI BRAIN W/WO CONTRAST,MRI,4660,10/1/2012 0:00,0611,8681.72,70553
2577161,MRI BRAIN W/O CONTRAST,MRI,4660,10/1/2012 0:00,0611,7440.42,70551
2577162,MRI BRAIN W/CONTRAST,MRI,4660,10/1/2012 0:00,0611,8542.63,70552
2577169,MRI BREAST W/WO CONTRAST BILATERAL,MRI,4660,10/1/2012 0:00,0610,8818.21,C8908
2577170,MRA HEAD W/O CONTRAST,MRI,4660,10/1/2012 0:00,0615,6307.2,70544
2577173,MRA HEAD W/WO CONTRAST,MRI,4660,10/1/2012 0:00,0615,7344,70546
2577174,MRA NECK W/WO CONTRAST,MRI,4660,10/1/2012 0:00,0615,7516.8,70549
2577175,MRA CHEST W/WO CONTRAST,MRI,4660,10/1/2012 0:00,0618,8211.45,C8911
2577176,MRA CHEST W/WO CONTRAST,MRI,4660,11/7/2017 0:00,0618,0,C8911
2577177,MRA CHEST W/W/O CONT,MRI,4660,8/24/2017 0:00,0610,1863,C8911
2577178,MRA NECK W/CONTRAST,MRI,4660,10/1/2012 0:00,0615,7171.2,70548
2577179,MRA NECK W/O CONTRAST,MRI,4660,10/20/2015 0:00,0615,5909.76,70547
2577324,MRI C SPINE W/O CONTRAST,MRI,4660,6/19/2018 0:00,0612,7440.42,72141
2577326,MRA SPINAL CANAL W/WO CONTRAST,MRI,4660,10/1/2012 0:00,0618,9390.91,C8933
2577328,MRI T SPINE W/O CONTRAST,MRI,4660,10/1/2012 0:00,0612,7440.42,72146
2577330,MRA ABDOMEN W/WO CONTRAST,MRI,4660,10/1/2012 0:00,0618,8211.45,C8902
2577332,MRI L SPINE W/O CONTRAST,MRI,4660,10/1/2012 0:00,0612,7440.42,72148
2577334,MRA CSPINE W/O CONTRAST,MRI,4660,3/20/2019 0:00,0618,5779.98,C8932
2577336,MRI LOWER EXTREMITY ANY JOINT,MRI,4660,10/1/2012 0:00,0610,5621.35,73721
2577338,MRA LSPINE W/WO CONTRAST,MRI,4660,8/24/2017 0:00,0612,9432.64,72158
2577340,MRI CHEST W/O CONTRAST,MRI,4660,10/1/2012 0:00,0610,7440.42,71550
2577348,MRI PELVIS W/O CONTRAST,MRI,4660,10/1/2012 0:00,0610,7440.42,72195
2577352,MRI UPPER EXTREMITY NO JNT W/WO CONTRAST,MRI,4660,10/1/2012 0:00,0610,6889.24,73220
2577355,MRA UPR EXT W/W/O CONT,MRI,4660,8/24/2017 0:00,0618,6048,C8936
2577360,MRA LWR EXT W/W/O CONT,MRI,4660,8/24/2017 0:00,0616,6336,C8914
2676300,APIXABAN 2.5mg TABLETS,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2678008,US EXTREMITY NON-VASCULAR,Ultrasound,4670,8/27/2018 0:00,0402,1468,76881
2678009,US NEUROPHYSIOLOGY TESTING INTRA-OP,Ultrasound,4670,9/2/2014 0:00,0920,0,95941
2678012,US EXTREMITY NON VASCULAR LTD,Ultrasound,4670,10/20/2015 0:00,0402,1468,76882
2678013,US THYROID,Ultrasound,4670,10/1/2012 0:00,0402,1504.8,76536
2678020,US ABDOMEN LIMITED,Ultrasound,4670,10/1/2012 0:00,0402,1417.99,76705
2678028,US PELVIS NON OB CMPL,Ultrasound,4670,10/1/2012 0:00,0402,905.22,76856
2678030,US BREAST UNI CMPL W/DOC,Ultrasound,4670,10/1/2015 0:00,0402,905.22,76641
2678033,US BREAST UNI LTD W/DOC,Ultrasound,4670,10/1/2015 0:00,0402,905.22,76642
2678036,US SURG PROCEDURE ADD-ON,Ultrasound,4670,10/1/2015 0:00,0361,1746.8,
2678039,US SURGICAL PROCEDURE 1ST HR,Ultrasound,4670,10/1/2015 0:00,0361,1119.74,
2678040,US VENOUS LOWER LEFT EXT,Ultrasound,4670,10/1/2012 0:00,0921,2420.9,93971
2678045,US VENOUS LOWER RIGHT EXT,Ultrasound,4670,6/23/2014 0:00,0921,2420.4,93971
2678053,US GUIDED PARACENTESIS,Ultrasound,4670,1/1/1960 0:00,0402,1149,76942
2678062,US ABDOMEN COMPLETE,Ultrasound,4670,10/1/2012 0:00,0402,1504.8,76700
2678064,US VENOUS MAPPING RIGHT,Ultrasound,4670,10/1/2012 0:00,0921,1254.1,93971
2678066,US VENOUS MAPPING BILATERAL,Ultrasound,4670,10/1/2012 0:00,0921,1970.74,93970
2678068,US VEIN MAPPING LEFT,Ultrasound,4670,10/1/2012 0:00,0921,1254.1,93971
2678073,US NECK SOFT TISSUE,Ultrasound,4670,10/1/2012 0:00,0402,1468,76536
2678076,US OBSTETRICAL AFTER 14 WEEKS,Ultrasound,4670,10/1/2012 0:00,0402,1545.24,76805
2678081,US OBSTETRICAL TRANSVAGINAL,Ultrasound,4670,10/1/2012 0:00,0402,716.62,76817
2678088,US LIVER,Ultrasound,4670,10/1/2012 0:00,0402,1504.8,76705
2678096,US GALLBLADDER,Ultrasound,4670,10/1/2012 0:00,0402,1504.8,76705
2678100,US HEMODIALYSIS ACCESS DUPLEX,Ultrasound,4670,6/23/2014 0:00,0921,1080,93990
2678104,US RETROPERITIONEAL CMPL,Ultrasound,4670,10/1/2012 0:00,0402,1504.8,76770
2678106,US DUPLEX ABD/PEL/RETRO CMPL,Ultrasound,4670,10/20/2015 0:00,0921,1401.74,93975
2678108,US STERILE TRAY,Ultrasound,4670,10/23/2013 0:00,0272,0,
2678110,US PROSTATE TRANSABDOMINAL,Ultrasound,4670,9/28/2015 0:00,0402,1515.64,76857
2678116,US DOPPLER ARTERIAL EXT LMTD,Ultrasound,4670,6/19/2018 0:00,0921,1510.94,93926
2678120,US MEDICATION,Ultrasound,4670,10/4/2012 0:00,0250,147.03,
2678138,US ABDOMINAL AORTA,Ultrasound,4670,10/1/2012 0:00,0402,1504.8,76770
2678155,US DUPLEX VENOUS LWR EXT BIL,Ultrasound,4670,10/1/2012 0:00,0921,3041.96,93970
2678156,US BREAST LEFT,Ultrasound,4670,2/8/2016 0:00,0402,905.22,76642
2678157,US UPPER EXTREMITY ARTERIAL BILAT,Ultrasound,4670,6/19/2018 0:00,0921,3042.98,93930
2678158,US BREAST RIGHT,Ultrasound,4670,2/8/2016 0:00,0402,905.22,76642
2678159,US DUPLEX VENOUS LWR EXT UNI/LMTD,Ultrasound,4670,10/1/2012 0:00,0921,2419.88,93971
2678163,US DUPLEX ARTERIAL LWR EXT CMPL BIL,Ultrasound,4670,4/25/2014 0:00,0921,3041.96,93925
2678164,US DOPPLER ARTERIAL ABI,Ultrasound,4670,6/15/2018 0:00,0402,2420.9,93923
2678237,US PELVIS TRANSABDOMINAL,Ultrasound,4670,10/1/2012 0:00,0402,1504.8,76856
2678239,US CHEST,Ultrasound,4670,10/1/2012 0:00,0402,1028.4,76604
2678243,US OBSTETRICAL BEFORE 14 WEEKS,Ultrasound,4670,6/15/2018 0:00,0402,1952.4,76801
2678244,US TESTICULAR STUDY,Ultrasound,4670,10/1/2012 0:00,0402,1504.8,76870
2678246,US FETAL BIO PROFILE W/NST,Ultrasound,4670,10/1/2012 0:00,0402,1077.6,76818
2678248,US PROSTATE TRANSRECTAL,Ultrasound,4670,10/1/2012 0:00,0402,1140,76872
2678250,US DUPLEX EXTRACRANIAL/CAROTID CMPL BIL,Ultrasound,4670,10/1/2012 0:00,0921,2928.5,93880
2678254,US UNLISTED PROCEDURE,Ultrasound,4670,10/1/2012 0:00,0402,360,76999
2678255,US GUIDED THORACENTESIS,Ultrasound,4670,1/1/1960 0:00,0402,2229,76942
2678258,US PELVIS TRANSVAGINAL,Ultrasound,4670,10/1/2012 0:00,0402,1504.8,76830
2678260,US GUIDED CYST ASPIRATION,Ultrasound,4670,8/1/2011 0:00,EXP,0,76942
2678261,US GUIDED CYST ASPIRATION,Ultrasound,4670,1/1/1960 0:00,0402,3180,76942
2678262,US GUIDED PICC LINE PLACEMENT,Ultrasound,4670,8/1/2011 0:00,EXP,0,76937
2678263,US PICC LINE PLACEMENT,Ultrasound,4670,8/1/2011 0:00,EXP,0,36569
2678268,US NEEDLE ABCESS DRAINAGE,Ultrasound,4670,8/1/2011 0:00,EXP,0,76942
2678270,US GUIDED BIOPSY[ANY SITE],Ultrasound,4670,8/1/2011 0:00,EXP,0,76942
2678271,US DUPLEX ARTERIAL UPR EXT CMPL BIL,Ultrasound,4670,10/1/2012 0:00,0921,2420.9,93930
2678272,US DUPLEX VENOUS UPR EXT UNI/LMTD,Ultrasound,4670,10/1/2012 0:00,0921,2420.9,93971
2678273,US GUIDED BIOPSY  (ANY SITE),Ultrasound,4670,1/1/1960 0:00,0402,3180,76942
2678278,US DUPLEX VENOUS UPR EXT BIL,Ultrasound,4670,10/1/2012 0:00,0921,3041.96,93970
2678279,US GUIDED NEEDLE PLACEMENT,Ultrasound,4670,1/1/1960 0:00,0402,3180,76942
2693571,UC AB (1V),Ultrasound,4670,3/23/2012 0:00,0400,216.34,
2693728,UC TOE (S),Ultrasound,4670,10/1/2012 0:00,0270,210.14,
2770202,CT OPTIC FORAMINA W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,2971.48,70480
2779082,CT T-SPINE W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,4940.34,72130
2779600,CT RECONSTRUCTION,CT Scanner,4680,10/1/2012 0:00,0350,2257.38,76376
2779605,CT STERILE TRAY,CT Scanner,4680,10/24/2013 0:00,0272,0,
2779610,CT HEAD W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,3386.11,70450
2779611,CT HEAD W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4087.08,70460
2779612,CT HEAD W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4761.16,70470
2779613,CT ORB SELLA POS FOS W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,3566.7,70480
2779614,CT ORB SELLA POST FOS W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,3702.13,70481
2779615,CT ORB SELLA POS FOS W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4761.16,70482
2779616,CT FACIAL W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,3386.11,70486
2779617,CT FACIAL W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4087.08,70487
2779618,CT FACIAL W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4761.16,70488
2779619,CT SOFT TISSUE NECK W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,3792.6,70490
2779620,CT SOFT TISSUE NECK W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4087.08,70491
2779621,CT SOFT TISSUE NECK W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4761.16,70492
2779622,CT SINUSES W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,2971.48,70486
2779624,CT OUT IN MID EAR W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,3566.7,70480
2779625,CT OUT IN MID EAR W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4087.08,70481
2779626,CT OUT IN MID EAR W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4761.16,70482
2779627,CT CHEST W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,3882.69,71250
2779628,CT CHEST W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,4153.62,71260
2779630,CT C-SPINE W/O CONTRAST,CT Scanner,4680,10/20/2015 0:00,0352,4289.35,72125
2779631,CT C-SPINE W/CONTRAST,CT Scanner,4680,10/20/2015 0:00,0352,4289.35,72126
2779632,CT T-SPINE W/O CONTRAST,CT Scanner,4680,10/20/2015 0:00,0352,4289.35,72128
2779633,CT T-SPINE W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,4289.35,72129
2779634,CT L-SPINE W/O CONTRAST,CT Scanner,4680,10/20/2015 0:00,0352,4289.35,72131
2779635,CT L-SPINE W/CONTRAST,CT Scanner,4680,10/20/2015 0:00,0352,4289.35,72132
2779636,CT PELVIS W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,3882.69,72192
2779637,CT PELVIS W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,4153.62,72193
2779638,CT PELVIS W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,4940.32,72194
2779639,CT UPPER EXTREMITY W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,3941.49,73200
2779640,CT UPPER EXTREMITY W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,5374.76,73201
2779641,CT UPPER EXTREMITY W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,6449.72,73202
2779642,CT LOWER EXREMITY W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,3566.7,73700
2779645,CT ABDOMEN W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,3882.69,74150
2779646,CT ABDOMEN W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,4153.62,74160
2779647,CT ABDOMEN W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,4761.16,74170
2779648,CT GUIDED BSY [ANY SITE],CT Scanner,4680,7/22/2014 0:00,0350,4087.08,77012
2779649,CT GUIDANCE CYST ASPIRATION,CT Scanner,4680,10/20/2015 0:00,EXP,0,
2779650,CT MIS/UNLISTED PRCD,CT Scanner,4680,10/4/2012 0:00,0350,1510,
2779652,CT MEDICATION,CT Scanner,4680,10/1/2012 0:00,0255,176.43,
2779653,CT MANDIBULAR W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,6994.83,70486
2779654,CT ANGIOGRAM ABDOMEN W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,5129.14,74175
2779655,CTA HEAD W/WO CONTRAST P-PROCESSING,CT Scanner,4680,10/1/2012 0:00,0351,2615.72,70496
2779656,CT MASTOIDS W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4087.08,70481
2779657,CT MASTOIDS W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,3566.7,70480
2779658,CT SINUSES W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4087.08,70487
2779659,CT ANGIOGRAM PELVIS W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,2579.88,72191
2779660,CT TEMPORAL BONES W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4940.32,70482
2779661,CT TEMPORAL BONES W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4087.08,70481
2779662,CT TEMPORAL BONES W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,3566.7,70480
2779663,CT SALIVARY DUCT W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4940.32,70488
2779664,CT SALIVARY DUCT W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,4087.08,70487
2779665,CT SALIVARY DUCT W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0351,3702.13,70486
2779676,CT GUIDANCE NEEDLE PLCMNT L SPINE EPIDRL,CT Scanner,4680,10/1/2012 0:00,0350,3608.25,77012
2779677,CT LOWER EXREMITY W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,5374.76,73701
2779678,CT LOWER EXTREMITY W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,6449.72,73702
2779679,CT TMJ COMBO,CT Scanner,4680,3/23/2012 0:00,0350,3950.44,70470
2779680,CT TMJ CLOSED,CT Scanner,4680,3/23/2012 0:00,0350,3612.02,70450
2779681,CT TMJ OPEN,CT Scanner,4680,3/23/2012 0:00,0350,3612.02,70450
2779683,CT ABD AND PELVIS W/ AND W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,9701.79,74178
2779684,CT EPIDUAL ANESTHESIA TRAY,CT Scanner,4680,10/1/2012 0:00,0272,780.36,
2779685,CT ABD AND PELVIS W/O CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,7765.39,74176
2779686,CT ABD AND PELVIS W/CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,8307.24,74177
2779690,CT C-SPINE W/WO CONTRAST,CT Scanner,4680,10/20/2015 0:00,0352,4940.32,72127
2779692,CT L-SPINE W/WO CONTRAST,CT Scanner,4680,10/20/2015 0:00,0352,4940.32,72133
2779696,CT GUIDED THORACENTESIS,CT Scanner,4680,1/1/1960 0:00,0350,3405.9,75989
2779697,CT GUIDED PARACENTESIS,CT Scanner,4680,1/1/1960 0:00,0350,3405.9,75989
2779698,CT DEPO-MEDROL (METHYLPREDNISOLONE),CT Scanner,4680,8/1/2011 0:00,0636,0,J1040
2779699,CT GUIDED ABCESS DRAIN,CT Scanner,4680,1/1/1960 0:00,0350,3405.9,75989
2779703,CT GUIDED NEEDLE PLACEMENT S&I,CT Scanner,4680,1/1/1960 0:00,0350,3405.9,77012
2779710,CTA PULMONARY W/WO CONTRAST,CT Scanner,4680,10/1/2012 0:00,0352,4120.65,71275
2779720,CTA UPPER EXT W/WO IV CX P-PROCESS,CT Scanner,4680,10/1/2012 0:00,0352,5808,73206
2779723,CTA LOWER EXT W/WO IV CX P-PROCESS,CT Scanner,4680,10/1/2012 0:00,0352,9862.8,73706
2779725,CTA NECK W/WO IV CX  P-PROCESSING,CT Scanner,4680,10/1/2012 0:00,0351,5808,70498
2779730,CTA CHEST W/WO IV CX P-PROCESS,CT Scanner,4680,10/1/2012 0:00,0352,6147.6,71275
2779762,CT GENERAL BIOPSY,CT Scanner,4680,10/1/2012 0:00,0361,1796.54,
2779763,CT LOW DOSE LUNG,CT Scanner,4680,2/10/2016 0:00,0352,3882.69,G0297
2779800,CT SURGICAL PROCEDURE 1ST HR,CT Scanner,4680,4/6/2016 0:00,0361,1119.74,
2779801,CT SURG PROCEDURE ADD-ON,CT Scanner,4680,10/20/2015 0:00,0361,1746.8,
2800001,ZITHROMAX IVPB,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0456
2800002,ZOVIRAX IV: 500MG/D5W 100ML,Drugs Sold to Patients,4710,12/19/2019 0:00,0636,0,J0133
2800003,ZOSYN 2.25G/ISOT.SOLN 50ML,Drugs Sold to Patients,4710,12/19/2019 0:00,0636,0,J2543
2800004,ZOSYN 3.375G/D5W 100ML,Drugs Sold to Patients,4710,8/28/2013 0:00,0636,0,J2543
2800005,VIBRAMYCIN(DOXYCYCLINE): 100MG/D5W 100ML,Drugs Sold to Patients,4710,8/1/2011 0:00,0258,0,
2800006,VANCOMYCIN IVPB,Drugs Sold to Patients,4710,8/28/2013 0:00,0636,0,J3370
2800007,UNASYN 3G/NS 100ML,Drugs Sold to Patients,4710,8/27/2013 0:00,0636,0,J0295
2800010,TEQUIN 400MG/D5W 200ML,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2800011,TEQUIN 200MG/D5W 100ML,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2800012,ROCEPHIN (CEFTRIAXONE) 1G/50ML ISO SOLN,Drugs Sold to Patients,4710,11/9/2017 0:00,0636,0,J0696
2800013,PRIMAXIN IVPB,Drugs Sold to Patients,4710,8/27/2013 0:00,0636,0,J0743
2800014,CAPD SOLN 1.5% 2000ML W/CAP,Drugs Sold to Patients,4710,10/9/2015 0:00,0636,0,A4722
2800015,CAPD SOLN 2.5% 2000ML W/CAP,Drugs Sold to Patients,4710,10/9/2015 0:00,0636,0,A4722
2800016,CAPD SOLN 4.25% 2000ML W/CAP,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2800017,NITROGLYCERIN DRIP,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2800018,NITROPRUSSIDE DRIP: 50MG/D5W 250ML,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2800019,NAFCILLIN IVPB:,Drugs Sold to Patients,4710,8/1/2011 0:00,0258,0,
