chg_cod_ext_id,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,cod_dtl_ext_id,chg_amt_1,cpt_mod_id,cpt4_ext_id,gl_stat
405001010,AMITRIPTYLINE-CHG-ONLY 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96774,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001011,IMPRAMINE-CHG-ONLY 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96775,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001012,DESIPRAMINE  8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96776,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001013,NORTRIPTYLINE-CHG ONLY 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96777,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001014,CLONAZEPAM 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96778,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001015,WH LIPID PANEL,04/15/2013 06:45:36:587,A,600,96023,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,76,,80061,
405001016,HEROIN MET ABOLITES 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96779,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,378,,G0481,
405001017,AMIODARONE 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96780,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001018,"DRUG TEST, PRESUMPTIVE",07/17/2018 18:23:33:247,A,600,96781,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,15,,G0481,
405001019,ADALIMUMAB,01/06/2020 15:46:24:17,A,600,97339,6022,jimengv0,01/06/2020 15:46:24:17,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,263,,80145,
405001020,WH GLUCOSE,04/15/2013 06:45:36:587,A,600,95862,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,8,,82947,
405001021,ALPHA SUBUNIT,02/24/2015 10:03:57:63,A,600,95859,6022,powerkh0,02/24/2015 10:03:57:63,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,148,,82397,
405001022,CMV DNA PCR QUAL,02/24/2015 10:03:57:647,A,600,96022,6022,powerkh0,02/24/2015 10:03:57:647,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,159,,87496,
405001023,LACOSAMIDE,01/06/2020 15:46:24:17,A,600,97340,6022,jimengv0,01/06/2020 15:46:24:17,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,263,,80235,
405001024,POSACONAZOLE,01/06/2020 15:46:24:17,A,600,97341,6022,jimengv0,01/06/2020 15:46:24:17,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,263,,80187,
405001026,VEDOLIZUMAB,01/06/2020 15:46:24:17,A,600,97342,6022,jimengv0,01/06/2020 15:46:24:17,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,263,,80280,
405001027,VORICONAZOLE,01/06/2020 15:46:24:17,A,600,97343,6022,jimengv0,01/06/2020 15:46:24:17,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,263,,80285,
405001028,ALCOHOL (ETHANOL)8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96783,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,548,,G0481,
405001029,SALICYLATE 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96784,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,470,,G0481,
405001030,ACETAMINOPHEN 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96785,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,648,,G0481,
405001031,DESIPRAMINE-CHG-ONLY 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96786,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001032,AMITRIPTYLINE-CHG-ONLY 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96787,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001033,IMPRAMINE-CHG-ONLY 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96788,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001034,DESIPRAMINE  8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96789,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001035,NORTRIPTYLINE-CHG ONLY 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96790,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001036,CLONAZEPAM 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96791,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001037,HEROIN MET ABOLITES 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96792,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,378,,G0481,
405001038,AMIODARONE 8-14 CLASSES,07/17/2018 18:23:33:247,A,600,96793,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,172,,G0481,
405001039,"DRUG TEST, PRESUMPTIVE",07/17/2018 18:23:33:247,A,600,96794,6022,powerkv0,07/17/2018 18:23:33:247,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,15,,80305,
405001040,CYTOGENOMIC NEOPLASIA MIRCROARRAY ANALYS,01/06/2020 15:46:24:17,A,600,97344,6022,jimengv0,01/06/2020 15:46:24:17,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,263,,81277,
405001041,PALB2 GENE ANALYSIS FULL GENE SEQUENCE,01/06/2020 15:46:24:187,A,600,97345,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,263,,81307,
405001042,PALB2 GENE ANALYSIS KNOWN FAMILIAL VARIA,01/06/2020 15:46:24:187,A,600,97346,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,263,,81308,
405001043,PIK3CA GENE ANALYSIS TARGETED SEQUENCE A,01/06/2020 15:46:24:187,A,600,97347,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,263,,81309,
405001044,UGT1A1 GENE ANALYSIS COMMON VARIANTS,01/06/2020 15:46:24:187,A,600,97348,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,266,,81350,
405001045,MOLECULAR PATHOLOGY PROCEDURE LEVEL 5,01/06/2020 15:46:24:187,A,600,97349,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,312,,81404,
405001046,MOLECULAR PATHOLOGY PROCEDURE LEVEL 7,01/06/2020 15:46:24:187,A,600,97350,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,322,,81406,
405001047,MOLECULAR PATHOLOGY PROCEDURE LEVEL 8,01/06/2020 15:46:24:187,A,600,97351,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,960,,81407,
405001048,ONCOLOGY BREAST MRNA GENE XPRSN PRFL 12,01/06/2020 15:46:24:187,A,600,97352,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,263,,81522,
405001049,ONC PRST8 MRNA MICRORA GENE XPRSN PRFL 2,01/06/2020 15:46:24:187,A,600,97353,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,263,,81542,
405001050,DIGOXIN TOTAL,04/15/2013 06:45:36:587,A,600,95348,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,444,,80162,
405001051,ONC UVEAL MLNMA MRNA GENE XPRSN PRFL 15,01/06/2020 15:46:24:187,A,600,97354,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,310,263,,81552,
405001052,IADNA MYCOPLASMA GENITALIUM AMPLIFIED PR,01/06/2020 15:46:24:187,A,600,97355,6022,jimengv0,01/06/2020 15:46:24:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,263,,87563,
405001060,"GENTAMICIN,PEAK",04/15/2013 06:45:36:587,A,600,95161,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,532,,80170,
405001061,GABAPENTIN,11/07/2014 12:11:03:5,A,600,95499,6022,silcimv0,11/07/2014 12:11:03:5,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,75,,80171,
405001065,"GENTAMICIN,TROUGH",04/15/2013 06:45:36:587,A,600,95162,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,532,,80170,
405001075,"ALBUMIN, BODY FLUID",04/15/2013 06:45:36:587,A,600,97380,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,48,,82042,
405001087,COVID-19,03/03/2020 09:20:42:173,A,600,97368,6022,r_craneware,03/03/2020 09:20:42:173,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,114,,U0001,
405001094,INFLIXIMAB,01/06/2020 16:30:03:45,A,600,97360,6022,r_craneware,01/06/2020 16:30:03:45,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,263,,80230,
405001100,PHENOBARBITAL,04/15/2013 06:45:36:587,A,600,95349,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,410,,80184,
405001110,PROCANAMIDE & NAPA,04/15/2013 06:45:36:587,A,600,50538,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14795,Exploded Charges,1/1/1960 0:00,EXP,0,,,
405001134,ONC CHEMO RX CYTOTOXICITY ASSAY CSC MIN,01/06/2020 16:17:24:97,A,600,97357,6022,r_craneware,01/06/2020 16:17:24:97,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,66,,0564T,
405001135,SALICYLATE 1-7 CLASS,04/15/2013 06:45:36:587,A,600,96797,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,470,,G0480,
405001136,COVID-19 TESTING,03/09/2020 16:46:13:043,A,600,97369,6022,r_craneware,03/09/2020 16:46:13:043,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,162,,U0002,
405001137,SARS-COV2,03/18/2020 09:29:58:373,A,600,97370,6022,jimengv0,03/18/2020 09:29:58:373,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,105,,87635,
405001138,"CULTURE, BONE",07/24/2020 15:24:10:86,A,600,97403,6022,r_craneware,07/24/2020 15:24:10:86,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001139,"CULTURE, BODY FLUID",07/24/2020 15:24:19:117,A,600,97404,6022,r_craneware,07/24/2020 15:24:19:117,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001140,"CULTURE, BRONCHIAL BRUSH",07/24/2020 15:24:27:297,A,600,97405,6022,r_craneware,07/24/2020 15:24:27:297,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001141,"CULTURE, BRONCHIAL WASH",07/24/2020 15:24:35:703,A,600,97406,6022,r_craneware,07/24/2020 15:24:35:703,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001142,"CULTURE, CATHETER TIP",07/24/2020 15:24:43:817,A,600,97407,6022,r_craneware,07/24/2020 15:24:43:817,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001143,"CULTURE, CEREBROSPINAL FLUID",07/24/2020 15:24:52:007,A,600,97408,6022,r_craneware,07/24/2020 15:24:52:007,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001144,"CULTURE, EAR",07/24/2020 15:25:00:227,A,600,97409,6022,r_craneware,07/24/2020 15:25:00:227,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001145,"CULTURE, EYE",07/24/2020 15:25:08:557,A,600,97410,6022,r_craneware,07/24/2020 15:25:08:557,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001146,"CULTURE, MEDICAL DEVICE",07/24/2020 15:25:17:313,A,600,97411,6022,r_craneware,07/24/2020 15:25:17:313,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001147,"CULTURE, NASAL",07/24/2020 15:25:25:483,A,600,97412,6022,r_craneware,07/24/2020 15:25:25:483,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001148,"CULTURE, SPUTUM",07/24/2020 15:25:33:613,A,600,97413,6022,r_craneware,07/24/2020 15:25:33:613,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001149,"CONFIRMATION, STREP",07/24/2020 15:25:42:007,A,600,97414,6022,r_craneware,07/24/2020 15:25:42:007,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001150,THEOPHYLLINE,04/15/2013 06:45:36:587,A,600,95352,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,444,,80198,
405001151,"CULTURE, SURGICAL",07/24/2020 15:25:50:497,A,600,97415,6022,r_craneware,07/24/2020 15:25:50:497,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001152,"CULTURE, SYNOVIAL FLUID",07/24/2020 15:25:58:813,A,600,97416,6022,r_craneware,07/24/2020 15:25:58:813,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001153,"GRAM STAIN, SYNOVIAL FLUID",07/24/2020 15:26:07:053,A,600,97417,6022,r_craneware,07/24/2020 15:26:07:053,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001154,"CULTURE, THROAT",07/24/2020 15:26:15:237,A,600,97418,6022,r_craneware,07/24/2020 15:26:15:237,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001155,"CULTURE, TISSUE",07/24/2020 15:26:23:453,A,600,97419,6022,r_craneware,07/24/2020 15:26:23:453,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001156,"CULTURE, WOUND",07/24/2020 15:26:31:67,A,600,97420,6022,r_craneware,07/24/2020 15:26:31:67,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,306,196,,87070,
405001158,COLD AGGLUTININ SCREEN,09/25/2020 15:09:15:393,A,600,97486,6022,jimengv0,09/25/2020 15:09:15:393,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,302,84,,86156,
405001159,"INDIRECT TITER, PER AB",09/25/2020 15:09:15:393,A,600,97487,6022,jimengv0,09/25/2020 15:09:15:393,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,116,,86886,
405001160,HEMOLYSINS/AGGLUTININS AUTO EACH,09/25/2020 15:18:10:937,A,600,97488,6022,r_craneware,09/25/2020 15:18:10:937,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,105,,86940,
405001161,HEMOLYSINS/AGGLUTININS INCUBATED,09/25/2020 15:18:19:36,A,600,97489,6022,r_craneware,09/25/2020 15:18:19:36,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,105,,86941,
405001162,"DILUTION OF SERUM, PER ALIQUOT",09/25/2020 15:18:27:467,A,600,97490,6022,r_craneware,09/25/2020 15:18:27:467,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,53,,86976,
405001163,"INCUBATION, SERUM, AND DRUGS, EACH",09/25/2020 15:18:35:97,A,600,97491,6022,r_craneware,09/25/2020 15:18:35:97,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,284,,86975,
405001164,"INCUBATION, WITH INHIBITORS, PER ALIQUOT",09/25/2020 15:18:44:273,A,600,97492,6022,r_craneware,09/25/2020 15:18:44:273,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,84,,86977,
405001165,"TOBRAMYCIN, PEAK",04/15/2013 06:45:36:587,A,600,95568,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,73,,80200,
405001166,"ANTIBODY SCREEN, EACH MEDIA",09/25/2020 15:18:53:147,A,600,97493,6022,r_craneware,09/25/2020 15:18:53:147,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,63,,86850,
405001167,"ELUTION, EACH",09/25/2020 15:19:01:927,A,600,97494,6022,r_craneware,09/25/2020 15:19:01:927,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,116,,86860,
405001168,STAT AG ORDER ROUTINE HRS,09/25/2020 16:14:01:13,A,600,97495,6022,r_craneware,09/25/2020 16:14:01:13,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,184,,,
405001169,STAT IRL SAMPLE AFTER HRS,09/25/2020 16:14:10:547,A,600,97496,6022,r_craneware,09/25/2020 16:14:10:547,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,525,,,
405001170,"TOBRAMYCIN, TROUGH",04/15/2013 06:45:36:587,A,600,95184,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,73,,80200,
405001171,STAT AG ORDER NON-RTN HRS,09/25/2020 16:14:19:033,A,600,97497,6022,r_craneware,09/25/2020 16:14:19:033,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,368,,,
405001172,STAT IRL SAMPLE ROUTINE HRS,09/25/2020 16:14:27:513,A,600,97498,6022,r_craneware,09/25/2020 16:14:27:513,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,184,,,
405001173,"GEL, RED CELL PREP EACH",09/25/2020 16:14:35:923,A,600,97499,6022,r_craneware,09/25/2020 16:14:35:923,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,21,,,
405001174,BASIC RED CELL ANTIBODY IDENTIFICATION,09/25/2020 16:14:44:613,A,600,97500,6022,r_craneware,09/25/2020 16:14:44:613,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,914,,,
405001176,COMPLEX RED CELL ANTIBODY IDENTIFICATION,09/25/2020 16:14:52:947,A,600,97501,6022,r_craneware,09/25/2020 16:14:52:947,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,2153,,,
405001177,"SOLID PHASE, RED CELL PREP",09/25/2020 16:15:01:673,A,600,97502,6022,r_craneware,09/25/2020 16:15:01:673,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,11,,,
405001178,MISC. ADSORPTIONS PER ADSORP,09/25/2020 16:15:09:943,A,600,97503,6022,r_craneware,09/25/2020 16:15:09:943,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,116,,,
405001179,COMPLEX PREP OF PT CELLS FOR ADSORP,09/25/2020 16:15:18:417,A,600,97504,6022,r_craneware,09/25/2020 16:15:18:417,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,300,84,,,
405001180,"VANCOMYCIN,TROUGH",04/15/2013 06:45:36:587,A,600,95164,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,301,532,,80202,
405001181,PARANEOPLASTIC EVALUATION (P),05/30/2014 07:22:47:447,A,600,69816,6022,silcimv0,05/30/2014 07:22:47:447,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14795,Exploded Charges,1/1/1960 0:00,EXP,0,,,
405001182,FLUORESCENT NON INFECTIOUS AB SCRN (C-1),05/30/2014 07:22:49:897,A,600,95206,6022,silcimv0,05/30/2014 07:22:49:897,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4050,,14791,Charge,3/17/2021 0:00,302,892,,86255,
