CHARGE_CODE,CHARGE_DESCRIPTION,CHARGE,REVENUE_CODE,CPT_CODE,PHARMACY_NDC
4951519,OXYCODONE-ACETAMINOPHEN 10-325 MG PO TABS,17.76,,,4778123005
4951519,OXYCODONE-ACETAMINOPHEN 10-325 MG PO TABS,17.76,,,4778123063
4951519,OXYCODONE-ACETAMINOPHEN 10-325 MG PO TABS,17.76,,,6362978261
4951519,OXYCODONE-ACETAMINOPHEN 10-325 MG PO TABS,16.87,,,1310704605
4951519,OXYCODONE-ACETAMINOPHEN 10-325 MG PO TABS,10.4,,,4306380906
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,8.7,,,6808480511
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,8.69,,,6808480521
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,0115180001
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,0406114201
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,0603457621
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,0781574801
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,1070210001
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,1671482101
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,3172217301
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,4338657301
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,5301453107
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,5766422888
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,6042957601
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,6042957610
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,6362910811
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,6472023710
4951520,METHYLPHENIDATE HCL 5 MG PO TABS,6,,,6945216520
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,0115180101
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,0406114401
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,0603457721
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,0781574901
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,1070210101
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,1671482201
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,3172217401
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,4338657401
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,5301453007
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,5766422988
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,6042957701
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,6042957710
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,6362910821
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,6472023810
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,6,,,6945216620
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,11.59,,,5026852815
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,11.59,,,6808482311
4951521,METHYLPHENIDATE HCL 10 MG PO TABS,11.59,,,6808482321
4951522,NALTREXONE HCL 50 MG PO TABS,6,,,5122420630
4951522,NALTREXONE HCL 50 MG PO TABS,6,,,5122420650
4951522,NALTREXONE HCL 50 MG PO TABS,25.62,,,6878870841
4951522,NALTREXONE HCL 50 MG PO TABS,25.62,,,6878870842
4951522,NALTREXONE HCL 50 MG PO TABS,25.62,,,6878870843
4951522,NALTREXONE HCL 50 MG PO TABS,25.62,,,68788708460
4951522,NALTREXONE HCL 50 MG PO TABS,25.62,,,6878870849
4951522,NALTREXONE HCL 50 MG PO TABS,21.38,,,0406117001
4951522,NALTREXONE HCL 50 MG PO TABS,21.38,,,0406117003
4951522,NALTREXONE HCL 50 MG PO TABS,20.67,,,5456967200
4951522,NALTREXONE HCL 50 MG PO TABS,20.67,,,5456991390
4951522,NALTREXONE HCL 50 MG PO TABS,17.21,,,6362910461
4951522,NALTREXONE HCL 50 MG PO TABS,17.17,,,5009028660
4951522,NALTREXONE HCL 50 MG PO TABS,17.17,,,5321726130
4951522,NALTREXONE HCL 50 MG PO TABS,17.17,,,6362910471
4951522,NALTREXONE HCL 50 MG PO TABS,12.6,,,5009030760
4951522,NALTREXONE HCL 50 MG PO TABS,12.6,,,6809485362
4951522,NALTREXONE HCL 50 MG PO TABS,10.79,,,6808429111
4951522,NALTREXONE HCL 50 MG PO TABS,10.79,,,6808429121
4951522,NALTREXONE HCL 50 MG PO TABS,10.71,,,0904703604
4951522,NALTREXONE HCL 50 MG PO TABS,10.13,,,4306359115
4951522,NALTREXONE HCL 50 MG PO TABS,10,,,4733532683
4951522,NALTREXONE HCL 50 MG PO TABS,10,,,4733532688
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,7.66,,,6191939640
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,0378702801
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,0378702810
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,1070200201
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,5321727530
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,5321727560
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6042914901
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6191904740
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6516274510
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6800116100
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6808415401
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6808415411
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6838204001
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6878897621
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6878897622
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6878897623
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6878897625
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6878897626
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6878897628
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,6878897629
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501090
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501091
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501092
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501093
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501095
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501096
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501097
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501098
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501099
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501990
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501991
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501992
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501993
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501995
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501996
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501997
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501998
4951523,PROMETHAZINE HCL 12.5 MG PO TABS,6,,,7133501999
4951524,METHADONE HCL 5 MG PO TABS,6,,,0054457025
4951524,METHADONE HCL 5 MG PO TABS,6,,,0054855324
4951524,METHADONE HCL 5 MG PO TABS,6,,,0406575501
4951524,METHADONE HCL 5 MG PO TABS,6,,,0406575523
4951524,METHADONE HCL 5 MG PO TABS,6,,,0406575562
4951524,METHADONE HCL 5 MG PO TABS,6,,,1310708801
4951524,METHADONE HCL 5 MG PO TABS,6,,,3172294601
4951524,METHADONE HCL 5 MG PO TABS,6,,,4280631701
4951524,METHADONE HCL 5 MG PO TABS,6,,,6068721401
4951524,METHADONE HCL 5 MG PO TABS,6,,,6068721411
4951524,METHADONE HCL 5 MG PO TABS,6,,,6633617060
4951524,METHADONE HCL 5 MG PO TABS,6,,,6846280001
4951524,METHADONE HCL 5 MG PO TABS,6,,,7133504931
4951525,METHADONE HCL 10 MG PO TABS,6,,,0054457125
4951525,METHADONE HCL 10 MG PO TABS,6,,,0054855424
4951525,METHADONE HCL 10 MG PO TABS,6,,,0406577101
4951525,METHADONE HCL 10 MG PO TABS,6,,,0406577123
4951525,METHADONE HCL 10 MG PO TABS,6,,,0406577162
4951525,METHADONE HCL 10 MG PO TABS,6,,,0904653061
4951525,METHADONE HCL 10 MG PO TABS,6,,,1310708901
4951525,METHADONE HCL 10 MG PO TABS,6,,,3172294701
4951525,METHADONE HCL 10 MG PO TABS,6,,,4280631801
4951525,METHADONE HCL 10 MG PO TABS,6,,,6362910271
4951525,METHADONE HCL 10 MG PO TABS,6,,,6373900610
4951525,METHADONE HCL 10 MG PO TABS,6,,,6633617160
4951525,METHADONE HCL 10 MG PO TABS,6,,,6668981010
4951525,METHADONE HCL 10 MG PO TABS,6,,,6787711601
4951525,METHADONE HCL 10 MG PO TABS,6,,,6808473801
4951525,METHADONE HCL 10 MG PO TABS,6,,,6808473811
4951525,METHADONE HCL 10 MG PO TABS,6,,,6846280101
4951525,METHADONE HCL 10 MG PO TABS,6,,,7133507352
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,9.76,,,5570036690
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,9.76,,,5570082490
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,9.71,,,6076070160
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,9.56,,,5570036601
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,9.55,,,6076070190
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,9.36,,,0406831562
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,9.22,,,6808440301
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,9.2,,,6808440311
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,8.38,,,0228427011
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,8.38,,,0406831501
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,8.38,,,4338654001
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,8.38,,,5186218501
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,8.38,,,6330445001
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,8.38,,,6362910871
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,6,,,0406831523
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,6,,,0904655761
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,6,,,4285880101
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,6,,,5295918530
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,6,,,6633617260
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,6,,,6808415701
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,6,,,6808415711
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,14.06,,,5570036660
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,14.06,,,5570082460
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,11.72,,,7133507361
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,11.72,,,7133507362
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,11.02,,,6191996630
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,10.35,,,5570036630
4951526,MORPHINE SULFATE ER 15 MG PO TBCR,10.35,,,5570082430
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,8.08,,,6808415801
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,8.08,,,6808415811
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,7.96,,,0406833023
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,7.51,,,0904655861
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,6,,,4285880201
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,6,,,5295940630
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,6,,,6633617360
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,6,,,6808440401
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,6,,,6808440411
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,19.8,,,5570036730
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,19.8,,,5570082530
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,19.73,,,5570036760
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,19.73,,,5570082560
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,18.41,,,5570036701
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,18.1,,,5570036790
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,18.1,,,5570082590
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,17.78,,,6076070290
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,16.9,,,0406833062
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,15.86,,,0228427111
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,15.86,,,0406833001
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,15.86,,,4338654101
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,15.86,,,6330445101
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,15.86,,,6362910881
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,12.58,,,7133506761
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,12.58,,,7133506762
4951527,MORPHINE SULFATE ER 30 MG PO TBCR,12.58,,,7133506763
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,6,,,4285880301
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,6,,,6808440501
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,6,,,6808440511
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,31.59,,,5570036801
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,31.59,,,5570036830
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,31.59,,,5570036860
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,31.59,,,5570036890
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,31.07,,,0228431111
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,31.07,,,0406838001
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,31.07,,,4338654201
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,31.07,,,6330475801
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,31.07,,,6362910891
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,26.62,,,0406838062
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,21.8,,,7133507071
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,21.8,,,7133507072
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,16.96,,,0904655961
4951528,MORPHINE SULFATE ER 60 MG PO TBCR,15.54,,,0406838023
4951529,OXYCODONE HCL 15 MG PO TABS,9.48,,,0406851501
4951529,OXYCODONE HCL 15 MG PO TABS,9.48,,,1310705601
4951529,OXYCODONE HCL 15 MG PO TABS,9.48,,,3172291701
4951529,OXYCODONE HCL 15 MG PO TABS,9.48,,,3172291705
4951529,OXYCODONE HCL 15 MG PO TABS,9.48,,,4280600701
4951529,OXYCODONE HCL 15 MG PO TABS,9.48,,,4338643001
4951529,OXYCODONE HCL 15 MG PO TABS,9.48,,,4778126401
4951529,OXYCODONE HCL 15 MG PO TABS,9.48,,,4778126405
4951529,OXYCODONE HCL 15 MG PO TABS,9.48,,,6516204950
4951529,OXYCODONE HCL 15 MG PO TABS,9.35,,,6808418401
4951529,OXYCODONE HCL 15 MG PO TABS,9.35,,,6808497501
4951529,OXYCODONE HCL 15 MG PO TABS,9.35,,,6808497511
4951529,OXYCODONE HCL 15 MG PO TABS,9.07,,,0904644561
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,0904674361
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,1070200801
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,4285800301
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,5140753101
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,5295912930
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,5766418788
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,6042951901
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,6191965990
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,6191982090
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,6808418411
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,6809400559
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,6809400561
4951529,OXYCODONE HCL 15 MG PO TABS,6,,,6838279501
4951529,OXYCODONE HCL 15 MG PO TABS,20.76,,,5570017490
4951529,OXYCODONE HCL 15 MG PO TABS,12.47,,,7133501741
4951529,OXYCODONE HCL 15 MG PO TABS,12.46,,,7133510803
4951529,OXYCODONE HCL 15 MG PO TABS,11.85,,,0406-8515-23
4951529,OXYCODONE HCL 15 MG PO TABS,11.85,,,0406851523
4951529,OXYCODONE HCL 15 MG PO TABS,11.57,,,6191982030
4951529,OXYCODONE HCL 15 MG PO TABS,11.22,,,6076085530
4951530,DEXTROAMPHETAMINE SULFATE ER 10 MG PO CP24,34.35,,,0115170310
4951530,DEXTROAMPHETAMINE SULFATE ER 10 MG PO CP24,34.35,,,0115992810
4951530,DEXTROAMPHETAMINE SULFATE ER 10 MG PO CP24,28.63,,,6472032809
4951530,DEXTROAMPHETAMINE SULFATE ER 10 MG PO CP24,25.3,,,0406896101
4951530,DEXTROAMPHETAMINE SULFATE ER 10 MG PO CP24,24.36,,,6068714111
4951530,DEXTROAMPHETAMINE SULFATE ER 10 MG PO CP24,24.36,,,6068714121
4951531,FENTANYL 100 MCG/HR TD PT72,97,,,6050570090
4951531,FENTANYL 100 MCG/HR TD PT72,532,,,7133506041
4951531,FENTANYL 100 MCG/HR TD PT72,532,,,7133506042
4951531,FENTANYL 100 MCG/HR TD PT72,531.99,,,7133506043
4951531,FENTANYL 100 MCG/HR TD PT72,393.56,,,4778142811
4951531,FENTANYL 100 MCG/HR TD PT72,393.56,,,6050570092
4951531,FENTANYL 100 MCG/HR TD PT72,308.52,,,5186231752
4951531,FENTANYL 100 MCG/HR TD PT72,308.52,,,5186231778
4951531,FENTANYL 100 MCG/HR TD PT72,266.8,,,0378912416
4951531,FENTANYL 100 MCG/HR TD PT72,266.8,,,0378912498
4951531,FENTANYL 100 MCG/HR TD PT72,266.8,,,0406900076
4951532,FENTANYL 25 MCG/HR TD PT72,83.26,,,5186231452
4951532,FENTANYL 25 MCG/HR TD PT72,83.26,,,5186231478
4951532,FENTANYL 25 MCG/HR TD PT72,72.1,,,0378912116
4951532,FENTANYL 25 MCG/HR TD PT72,72.1,,,0378912198
4951532,FENTANYL 25 MCG/HR TD PT72,72.1,,,0406902576
4951532,FENTANYL 25 MCG/HR TD PT72,52.1,,,6362955131
4951532,FENTANYL 25 MCG/HR TD PT72,22.85,,,6050570060
4951532,FENTANYL 25 MCG/HR TD PT72,187.75,,,5570040205
4951532,FENTANYL 25 MCG/HR TD PT72,187.75,,,5570059705
4951532,FENTANYL 25 MCG/HR TD PT72,187.75,,,5570075305
4951532,FENTANYL 25 MCG/HR TD PT72,157.36,,,7133506833
4951532,FENTANYL 25 MCG/HR TD PT72,106.33,,,4778142411
4951532,FENTANYL 25 MCG/HR TD PT72,106.33,,,6050570062
4951533,FENTANYL 50 MCG/HR TD PT72,49,,,6050570070
4951533,FENTANYL 50 MCG/HR TD PT72,49,,,6050570072
4951533,FENTANYL 50 MCG/HR TD PT72,324.6,,,5570074805
4951533,FENTANYL 50 MCG/HR TD PT72,263.9,,,7133505561
4951533,FENTANYL 50 MCG/HR TD PT72,263.9,,,7133505562
4951533,FENTANYL 50 MCG/HR TD PT72,263.89,,,6362954921
4951533,FENTANYL 50 MCG/HR TD PT72,263.89,,,7133505563
4951533,FENTANYL 50 MCG/HR TD PT72,194.41,,,4778142611
4951533,FENTANYL 50 MCG/HR TD PT72,152.41,,,5186231578
4951533,FENTANYL 50 MCG/HR TD PT72,131.92,,,0781711255
4951533,FENTANYL 50 MCG/HR TD PT72,131.8,,,0378912298
4951533,FENTANYL 50 MCG/HR TD PT72,131.8,,,0406905076
4951533,FENTANYL 50 MCG/HR TD PT72,105.45,,,0378912216
4951534,FENTANYL 75 MCG/HR TD PT72,61.85,,,6050570080
4951534,FENTANYL 75 MCG/HR TD PT72,526.8,,,5570077205
4951534,FENTANYL 75 MCG/HR TD PT72,526.8,,,5570081105
4951534,FENTANYL 75 MCG/HR TD PT72,296.53,,,6050570082
4951534,FENTANYL 75 MCG/HR TD PT72,232.46,,,5186231652
4951534,FENTANYL 75 MCG/HR TD PT72,232.46,,,5186231678
4951534,FENTANYL 75 MCG/HR TD PT72,201.05,,,0378912398
4951534,FENTANYL 75 MCG/HR TD PT72,201.05,,,0406907576
4951534,FENTANYL 75 MCG/HR TD PT72,160.85,,,0378912316
4951535,FENTANYL CITRATE 400 MCG BU LPOP,21.02,,,5295954930
4951535,FENTANYL CITRATE 400 MCG BU LPOP,119.25,,,0093786665
4951535,FENTANYL CITRATE 400 MCG BU LPOP,119.12,,,0406920430
4951536,FENTANYL CITRATE 800 MCG BU LPOP,173.07,,,0093786819
4951536,FENTANYL CITRATE 800 MCG BU LPOP,173.07,,,0093786865
4951536,FENTANYL CITRATE 800 MCG BU LPOP,172.87,,,0406920830
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.94,,,6516258310
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.7,,,0406996001
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.7,,,4229179701
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.7,,,4335315230
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.7,,,4335315253
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.7,,,4335315260
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.7,,,6233237931
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.7,,,7161000430
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.7,,,7161000453
4951537,TEMAZEPAM 7.5 MG PO CAPS,49.7,,,7161000460
4951537,TEMAZEPAM 7.5 MG PO CAPS,41.75,,,6808454921
4951537,TEMAZEPAM 7.5 MG PO CAPS,34.79,,,0378311001
4951537,TEMAZEPAM 7.5 MG PO CAPS,34.79,,,5348964801
4951537,TEMAZEPAM 7.5 MG PO CAPS,28.9,,,6373900333
4951537,TEMAZEPAM 7.5 MG PO CAPS,27.06,,,6808454911
4951537,TEMAZEPAM 7.5 MG PO CAPS,23.65,,,0904643604
4951537,TEMAZEPAM 7.5 MG PO CAPS,11.45,,,0904643660
4951539,VECURONIUM BROMIDE 20 MG IV SOLR,79.14,,,0409163401
4951539,VECURONIUM BROMIDE 20 MG IV SOLR,79.14,,,0409163485
4951539,VECURONIUM BROMIDE 20 MG IV SOLR,67.5,,,5515023601
4951539,VECURONIUM BROMIDE 20 MG IV SOLR,66,,,6332378220
4951539,VECURONIUM BROMIDE 20 MG IV SOLR,66,,,6332378223
4951539,VECURONIUM BROMIDE 20 MG IV SOLR,61.78,,,0143923201
4951539,VECURONIUM BROMIDE 20 MG IV SOLR,61.78,,,0143923210
4951539,VECURONIUM BROMIDE 20 MG IV SOLR,102,,,4733593240
4951540,DEFEROXAMINE MESYLATE 2 G IJ SOLR,310.8,,,5260945046
4951540,DEFEROXAMINE MESYLATE 2 G IJ SOLR,257.5,,,5539026501
4951540,DEFEROXAMINE MESYLATE 2 G IJ SOLR,206,,,6332359930
4951540,DEFEROXAMINE MESYLATE 2 G IJ SOLR,189.48,,,0409233725
4951540,DEFEROXAMINE MESYLATE 2 G IJ SOLR,186,,,4778162407
4951541,MEROPENEM 500 MG IV SOLR,91.07,,,0781300094
4951541,MEROPENEM 500 MG IV SOLR,91.07,,,0781300095
4951541,MEROPENEM 500 MG IV SOLR,91.06,,,0781300096
4951541,MEROPENEM 500 MG IV SOLR,87.42,,,6800132329
4951541,MEROPENEM 500 MG IV SOLR,87.42,,,6800132331
4951541,MEROPENEM 500 MG IV SOLR,87.3,,,4456740001
4951541,MEROPENEM 500 MG IV SOLR,87.3,,,4456740010
4951541,MEROPENEM 500 MG IV SOLR,87,,,0409139021
4951541,MEROPENEM 500 MG IV SOLR,87,,,0409139051
4951541,MEROPENEM 500 MG IV SOLR,72,,,7128801420
4951541,MEROPENEM 500 MG IV SOLR,72,,,7128801421
4951541,MEROPENEM 500 MG IV SOLR,38.5,,,6332350720
4951541,MEROPENEM 500 MG IV SOLR,36,,,6332350721
4951541,MEROPENEM 500 MG IV SOLR,36,,,6332350725
4951541,MEROPENEM 500 MG IV SOLR,36,,,7012114541
4951541,MEROPENEM 500 MG IV SOLR,35.4,,,2502115515
4951541,MEROPENEM 500 MG IV SOLR,34.8,,,0409350511
4951541,MEROPENEM 500 MG IV SOLR,130,,,5515020720
4951542,VANCOMYCIN HCL 500 MG IV SOLR,64.14,,,0409653401
4951542,VANCOMYCIN HCL 500 MG IV SOLR,64.14,,,0409653411
4951542,VANCOMYCIN HCL 500 MG IV SOLR,48.25,,,6745733900
4951542,VANCOMYCIN HCL 500 MG IV SOLR,48.25,,,6745761100
4951542,VANCOMYCIN HCL 500 MG IV SOLR,48.24,,,0409433201
4951542,VANCOMYCIN HCL 500 MG IV SOLR,48.24,,,0409433211
4951542,VANCOMYCIN HCL 500 MG IV SOLR,48.24,,,6745733950
4951542,VANCOMYCIN HCL 500 MG IV SOLR,48.24,,,6745761110
4951542,VANCOMYCIN HCL 500 MG IV SOLR,48.24,,,6800133861
4951542,VANCOMYCIN HCL 500 MG IV SOLR,48.24,,,6800133862
4951542,VANCOMYCIN HCL 500 MG IV SOLR,42,,,6332322133
4951542,VANCOMYCIN HCL 500 MG IV SOLR,42,,,6332322138
4951542,VANCOMYCIN HCL 500 MG IV SOLR,42,,,7086010410
4951542,VANCOMYCIN HCL 500 MG IV SOLR,42,,,7086010441
4951542,VANCOMYCIN HCL 500 MG IV SOLR,22,,,0409433249
4951542,VANCOMYCIN HCL 500 MG IV SOLR,22,,,4778159807
4951542,VANCOMYCIN HCL 500 MG IV SOLR,22,,,4778159891
4951542,VANCOMYCIN HCL 500 MG IV SOLR,22,,,5199194017
4951542,VANCOMYCIN HCL 500 MG IV SOLR,22,,,5199194099
4951542,VANCOMYCIN HCL 500 MG IV SOLR,22,,,6332322116
4951542,VANCOMYCIN HCL 500 MG IV SOLR,22,,,6332322143
4951542,VANCOMYCIN HCL 500 MG IV SOLR,22,,,6332322148
4951543,DILTIAZEM HCL 100 MG IV SOLR,72.54,,,0409435003
4951543,DILTIAZEM HCL 100 MG IV SOLR,72.54,,,0409435013
4951544,VANCOMYCIN HCL 5 G IV SOLR,98.6,,,7257280301
4951544,VANCOMYCIN HCL 5 G IV SOLR,98.45,,,0409650949
4951544,VANCOMYCIN HCL 5 G IV SOLR,556.55,,,6800140673
4951544,VANCOMYCIN HCL 5 G IV SOLR,533.6,,,0143935801
4951544,VANCOMYCIN HCL 5 G IV SOLR,533.6,,,0409650901
4951544,VANCOMYCIN HCL 5 G IV SOLR,533.6,,,6745734105
4951544,VANCOMYCIN HCL 5 G IV SOLR,533.6,,,6745761310
